ISO,Year,Indicator,Description,Source,URL,From,Imputed,Value,Country
TJK,2003-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tajikistan
TJK,2004-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tajikistan
TJK,2005-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tajikistan
TJK,2006-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tajikistan
TJK,2007-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tajikistan
TJK,2008-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tajikistan
TJK,2009-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tajikistan
TJK,2010-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tajikistan
TJK,2011-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tajikistan
TJK,2012-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tajikistan
TJK,2013-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tajikistan
TJK,2014-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tajikistan
TJK,2015-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tajikistan
TJK,2016-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tajikistan
TJK,2017-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tajikistan
TJK,2018-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.0,Tajikistan
TJK,2019-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.0,Tajikistan
TJK,2020-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.0,Tajikistan
TON,2000-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tonga
TON,2001-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.03812636165577342,Tonga
TON,2002-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.03238095238095238,Tonga
TON,2003-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.02961672473867596,Tonga
TON,2004-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tonga
TON,2005-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tonga
TON,2006-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tonga
TON,2007-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tonga
TON,2008-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tonga
TON,2009-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tonga
TON,2010-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tonga
TON,2011-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tonga
TON,2012-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tonga
TON,2013-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tonga
TON,2014-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tonga
TON,2015-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tonga
TON,2016-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tonga
TON,2017-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0,Tonga
TON,2018-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.0,Tonga
TON,2019-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.0,Tonga
TON,2020-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.0,Tonga
TTO,2000-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0926202589796088,Trinidad and Tobago
TTO,2001-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.08211132350804544,Trinidad and Tobago
TTO,2002-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0794442423469651,Trinidad and Tobago
TTO,2003-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.014021055868794331,Trinidad and Tobago
TTO,2004-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.014021055868794331,Trinidad and Tobago
TTO,2005-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.014021055868794331,Trinidad and Tobago
TTO,2006-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.014021055868794331,Trinidad and Tobago
TTO,2007-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.014021055868794331,Trinidad and Tobago
TTO,2008-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.014021055868794331,Trinidad and Tobago
TTO,2009-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.014021055868794331,Trinidad and Tobago
TTO,2010-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.014021055868794331,Trinidad and Tobago
TTO,2011-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.014021055868794331,Trinidad and Tobago
TTO,2012-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.014021055868794331,Trinidad and Tobago
TTO,2013-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.014021055868794331,Trinidad and Tobago
TTO,2014-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.014021055868794331,Trinidad and Tobago
TTO,2015-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.014021055868794331,Trinidad and Tobago
TTO,2016-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.014021055868794331,Trinidad and Tobago
TTO,2017-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.014021055868794331,Trinidad and Tobago
TTO,2018-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.014021055868794331,Trinidad and Tobago
TTO,2019-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.014021055868794331,Trinidad and Tobago
TTO,2020-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.014021055868794331,Trinidad and Tobago
TUN,2000-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.062480431437962274,Tunisia
TUN,2001-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.062480431437962274,Tunisia
TUN,2002-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.062480431437962274,Tunisia
TUN,2003-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.062480431437962274,Tunisia
TUN,2004-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.062480431437962274,Tunisia
TUN,2005-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.062480431437962274,Tunisia
TUN,2006-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.062480431437962274,Tunisia
TUN,2007-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.062480431437962274,Tunisia
TUN,2008-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.062480431437962274,Tunisia
TUN,2009-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.062480431437962274,Tunisia
TUN,2010-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.06765358419387704,Tunisia
TUN,2011-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.07444436598222001,Tunisia
TUN,2012-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.07067161790826533,Tunisia
TUN,2013-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.06980073647649174,Tunisia
TUN,2014-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.06782727423817687,Tunisia
TUN,2015-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.07325229341582166,Tunisia
TUN,2016-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0723382809314289,Tunisia
TUN,2017-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.07154615156835399,Tunisia
TUN,2018-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.07154615156835399,Tunisia
TUN,2019-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.07154615156835399,Tunisia
TUN,2020-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.07154615156835399,Tunisia
TUR,2000-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.061036355790959965,Turkey
TUR,2001-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.06164603606891031,Turkey
TUR,2002-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.01076107273514055,Turkey
TUR,2003-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.05249790612742996,Turkey
TUR,2004-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.05388099824287017,Turkey
TUR,2005-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.05507147275376642,Turkey
TUR,2006-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.055161477871108006,Turkey
TUR,2007-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.05446929205169971,Turkey
TUR,2008-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.058658385586780576,Turkey
TUR,2009-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.06329531918908783,Turkey
TUR,2010-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.06375441385033412,Turkey
TUR,2011-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.06518970695495754,Turkey
TUR,2012-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.06462344578694104,Turkey
TUR,2013-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.06308706082976888,Turkey
TUR,2014-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.06590281522994698,Turkey
TUR,2015-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.07013790177293723,Turkey
TUR,2016-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.07531055781342269,Turkey
TUR,2017-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.07603639970202944,Turkey
TUR,2018-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.07603639970202944,Turkey
TUR,2019-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.07603639970202944,Turkey
TUR,2020-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.07603639970202944,Turkey
TZA,2000-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.050900070632411344,Tanzania
TZA,2001-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.050900070632411344,Tanzania
TZA,2002-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.050900070632411344,Tanzania
TZA,2003-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.050900070632411344,Tanzania
TZA,2004-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.04596159269792693,Tanzania
TZA,2005-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.038516350906603485,Tanzania
TZA,2006-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.026182597590620332,Tanzania
TZA,2007-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.05354369987572386,Tanzania
TZA,2008-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.05392939257049415,Tanzania
TZA,2009-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0526764114038921,Tanzania
TZA,2010-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.05847370498350514,Tanzania
TZA,2011-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.07177509792469948,Tanzania
TZA,2012-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.040344283402074584,Tanzania
TZA,2013-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.04711439104362697,Tanzania
TZA,2014-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0609036781586379,Tanzania
TZA,2015-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.04976211495769961,Tanzania
TZA,2016-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0754281930990658,Tanzania
TZA,2017-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0754281930990658,Tanzania
TZA,2018-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.0754281930990658,Tanzania
TZA,2019-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.0754281930990658,Tanzania
TZA,2020-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.0754281930990658,Tanzania
UGA,2000-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10070834288530467,Uganda
UGA,2001-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10070834288530467,Uganda
UGA,2002-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10070834288530467,Uganda
UGA,2003-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10070834288530467,Uganda
UGA,2004-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10070834288530467,Uganda
UGA,2005-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10070834288530467,Uganda
UGA,2006-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10070834288530467,Uganda
UGA,2007-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10070834288530467,Uganda
UGA,2008-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10070834288530467,Uganda
UGA,2009-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10070834288530467,Uganda
UGA,2010-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10070834288530467,Uganda
UGA,2011-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10070834288530467,Uganda
UGA,2012-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10070834288530467,Uganda
UGA,2013-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10070834288530467,Uganda
UGA,2014-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10070834288530467,Uganda
UGA,2015-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10070834288530467,Uganda
UGA,2016-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10070834288530467,Uganda
UGA,2017-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10070834288530467,Uganda
UGA,2018-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.10070834288530467,Uganda
UGA,2019-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.10070834288530467,Uganda
UGA,2020-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.10070834288530467,Uganda
UKR,2000-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.11060262065889116,Ukraine
UKR,2001-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.1049483618672524,Ukraine
UKR,2002-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10074962062049288,Ukraine
UKR,2003-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.114166523722791,Ukraine
UKR,2004-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.11646412689104388,Ukraine
UKR,2005-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10788293901641018,Ukraine
UKR,2006-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10833508073869333,Ukraine
UKR,2007-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.11350770899724034,Ukraine
UKR,2008-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.12719403535513416,Ukraine
UKR,2009-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.12383015565621605,Ukraine
UKR,2010-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.12238938148546605,Ukraine
UKR,2011-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.14245915295107994,Ukraine
UKR,2012-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.13096846727745146,Ukraine
UKR,2013-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.13100260521276136,Ukraine
UKR,2014-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.12332505831467655,Ukraine
UKR,2015-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10985880603098842,Ukraine
UKR,2016-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.09158561156613963,Ukraine
UKR,2017-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0913270038932114,Ukraine
UKR,2018-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.0913270038932114,Ukraine
UKR,2019-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.0913270038932114,Ukraine
UKR,2020-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.0913270038932114,Ukraine
URY,2000-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.024870568047480376,Uruguay
URY,2001-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.026364211042185705,Uruguay
URY,2002-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.026198099830745388,Uruguay
URY,2003-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.03504138280037284,Uruguay
URY,2004-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.035567086780625354,Uruguay
URY,2005-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.04051962936847232,Uruguay
URY,2006-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.04051962936847232,Uruguay
URY,2007-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.03813363878284618,Uruguay
URY,2008-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.043633149959438434,Uruguay
URY,2009-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.04656335959974869,Uruguay
URY,2010-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.047355433956870994,Uruguay
URY,2011-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.03895480932986306,Uruguay
URY,2012-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0435997593036481,Uruguay
URY,2013-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.02578672292788121,Uruguay
URY,2014-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.02228227272009251,Uruguay
URY,2015-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.02228227272009251,Uruguay
URY,2016-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.02228227272009251,Uruguay
URY,2017-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.02228227272009251,Uruguay
URY,2018-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.02228227272009251,Uruguay
URY,2019-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.02228227272009251,Uruguay
URY,2020-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,True,0.02228227272009251,Uruguay
USA,2000-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10098243108678497,United States
USA,2001-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10248904220125976,United States
USA,2002-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0990331823841324,United States
USA,2003-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.0990331823841324,United States
USA,2004-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.1026256900973596,United States
USA,2005-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.10785193079783173,United States
USA,2006-01-01,GJ1,Share of green manufacturing employment in total manufacturing employment,Valentin Todorov,Not online,MANUAL,False,0.11085422753160212,United States
