ISO,Year,Source,Description,URL,DownloadDate,Indicator,From,Imputed,Value,Corrected,Country
PRT,1997,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,7815000.0,True,Portugal
PRT,1998,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,7840000.0,False,Portugal
PRT,1999,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,7780000.0,False,Portugal
PRT,2000,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,7610000.0,False,Portugal
PRT,2001,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,7630000.0,True,Portugal
PRT,2002,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,7459999.999999999,False,Portugal
PRT,2003,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,7649999.999999999,False,Portugal
PRT,2004,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,7089999.999999999,False,Portugal
PRT,2005,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,7274999.999999999,True,Portugal
PRT,2006,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,6870000.0,False,Portugal
PRT,2007,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,6930000.000000001,False,Portugal
PRT,2008,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,6869999.999999999,False,Portugal
PRT,2009,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,6880000.0,False,Portugal
PRT,2010,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,6890000.000000001,False,Portugal
PRT,2011,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,6880000.0,True,Portugal
PRT,2012,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,6880000.0,False,Portugal
PRT,2013,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,6970000.0,False,Portugal
PRT,2014,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,6970000.0,False,Portugal
PRT,2015,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,7200000.0,False,Portugal
PRT,2016,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,7530000.0,False,Portugal
PRT,2017,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,,GE3.1,CW API,True,7530000.0,False,Portugal
PRT,2018,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,,GE3.1,CW API,True,7530000.0,False,Portugal
PRT,2019,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,,GE3.1,CW API,True,7530000.0,False,Portugal
PRT,2020,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,,GE3.1,CW API,True,7530000.0,False,Portugal
PRY,1990,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,23150000.0,False,Paraguay
PRY,1991,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,21800000.0,False,Paraguay
PRY,1992,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,22310000.0,False,Paraguay
PRY,1993,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,23780000.0,False,Paraguay
PRY,1994,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,23045000.0,True,Paraguay
PRY,1995,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,23225000.0,True,Paraguay
PRY,1996,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,22080000.0,False,Paraguay
PRY,1997,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,22670000.0,False,Paraguay
PRY,1998,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,22520000.000000004,False,Paraguay
PRY,1999,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,22595000.0,True,Paraguay
PRY,2000,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,24080000.0,True,Paraguay
PRY,2001,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,26360000.0,False,Paraguay
PRY,2002,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,25925000.0,True,Paraguay
PRY,2003,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,28110000.0,False,Paraguay
PRY,2004,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,26885000.0,True,Paraguay
PRY,2005,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,27200000.0,False,Paraguay
PRY,2006,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,26570000.0,False,Paraguay
PRY,2007,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,26885000.0,True,Paraguay
PRY,2008,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,26400000.0,False,Paraguay
PRY,2009,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,28150000.0,False,Paraguay
PRY,2010,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,30210000.0,False,Paraguay
PRY,2011,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,31780000.0,False,Paraguay
PRY,2012,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,33280000.0,False,Paraguay
PRY,2013,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,37020000.0,False,Paraguay
PRY,2014,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,35879999.99999999,False,Paraguay
PRY,2015,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,35480000.0,False,Paraguay
PRY,2016,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,35769999.99999999,False,Paraguay
PRY,2017,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,,GE3.1,CW API,True,35769999.99999999,False,Paraguay
PRY,2018,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,,GE3.1,CW API,True,35769999.99999999,False,Paraguay
PRY,2019,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,,GE3.1,CW API,True,35769999.99999999,False,Paraguay
PRY,2020,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,,GE3.1,CW API,True,35769999.99999999,False,Paraguay
QAT,1990,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,120000.0,False,Qatar
QAT,1991,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,140000.0,False,Qatar
QAT,1992,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,150000.0,False,Qatar
QAT,1993,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,180000.0,False,Qatar
QAT,1994,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,220000.0,False,Qatar
QAT,1995,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,220000.0,False,Qatar
QAT,1996,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,200000.0,False,Qatar
QAT,1997,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,210000.00000000003,False,Qatar
QAT,1998,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,210000.00000000003,False,Qatar
QAT,1999,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,210000.00000000003,False,Qatar
QAT,2000,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,210000.00000000003,False,Qatar
QAT,2001,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,150000.0,False,Qatar
QAT,2002,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,150000.0,False,Qatar
QAT,2003,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,150000.0,False,Qatar
QAT,2004,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,150000.0,True,Qatar
QAT,2005,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,160000.0,False,Qatar
QAT,2006,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,155000.0,True,Qatar
QAT,2007,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,300000.0,True,Qatar
QAT,2008,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,150000.0,False,Qatar
QAT,2009,CAIT,N2O CH4 Agriculture and Land-Use Change and Forestry Tons,https://www.climatewatchdata.org/api/v1/data/historical_emissions?gas_ids%5B%5D=270&gas_ids%5B%5D=271&gas_ids%5B%5D=272&sector_ids%5B%5D=960&sector_ids%5B%5D=962&source_ids%5B%5D=81,2020-11-23,GE3.1,CW API,False,440000.0,False,Qatar
