ISO,Country,Year,Value,Indicator,From,Description,URL,Source,Region,Continent,Variable Type,Dimension
UKR,Ukraine,2005,0.0199610516066212,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Europe,Europe,Full Indicator,Green Economic Opportunities
UKR,Ukraine,2006,0.0404783808647654,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Europe,Europe,Full Indicator,Green Economic Opportunities
UKR,Ukraine,2007,0.023433242506812,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Europe,Europe,Full Indicator,Green Economic Opportunities
UKR,Ukraine,2008,0.0234680573663625,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Europe,Europe,Full Indicator,Green Economic Opportunities
UKR,Ukraine,2009,0.022627924916431,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Europe,Europe,Full Indicator,Green Economic Opportunities
UKR,Ukraine,2010,0.0199081163859112,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Europe,Europe,Full Indicator,Green Economic Opportunities
UKR,Ukraine,2011,0.0281895504252734,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Europe,Europe,Full Indicator,Green Economic Opportunities
UKR,Ukraine,2012,0.0211121022896224,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Europe,Europe,Full Indicator,Green Economic Opportunities
UKR,Ukraine,2013,0.0254035459116168,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Europe,Europe,Full Indicator,Green Economic Opportunities
UKR,Ukraine,2014,0.0166959578207381,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Europe,Europe,Full Indicator,Green Economic Opportunities
UKR,Ukraine,2015,0.0177304964539007,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Europe,Europe,Full Indicator,Green Economic Opportunities
UKR,Ukraine,2016,0.0186291739894552,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Europe,Europe,Full Indicator,Green Economic Opportunities
UKR,Ukraine,2017,0.0158290462999604,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Europe,Europe,Full Indicator,Green Economic Opportunities
JPN,Japan,1980,0.018752291655754,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,1981,0.0167040566168648,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,1982,0.0143544230787121,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,1983,0.0138700902481715,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,1984,0.0121793254987795,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,1985,0.0119942801734058,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,1986,0.0110047220628065,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,1987,0.0105675694590244,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,1988,0.0103512732441817,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,1989,0.0101952277657267,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,1990,0.00997445140517272,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,1991,0.0104270965260694,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,1992,0.0117426430442248,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,1993,0.0129055943859964,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,1994,0.0156045343870553,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,1995,0.0178113894901274,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,1996,0.0169125350397825,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,1997,0.0182780350241966,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,1998,0.018425036439252,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,1999,0.0190351156305065,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,2000,0.0185089616852193,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,2001,0.0187713222237753,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,2002,0.0170084648996298,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,2003,0.0172302637051826,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,2004,0.0159850036585396,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,2005,0.0162436776666308,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,2006,0.0143890047733002,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,2007,0.0137654355067263,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,2008,0.0132449800269869,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,2009,0.0130380857307076,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,2010,0.0134506446009758,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,2011,0.0129819001081825,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,2012,0.0130401340190729,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,2013,0.013471135481486,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,2014,0.0131636937604843,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,2015,0.0126950295906965,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,2016,0.0127442620995049,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
JPN,Japan,2017,0.0116794303716415,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,1980,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,1981,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,1982,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,1983,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,1984,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,1985,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,1986,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,1987,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,1988,0.33333333333333304,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,1989,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,1990,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,1991,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,1992,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,1993,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,1994,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,1995,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,1996,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,1997,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,1998,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,1999,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,2000,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,2001,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,2002,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,2003,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,2004,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,2005,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,2006,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,2007,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,2008,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,2009,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,2010,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,2011,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,2012,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,2013,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,2014,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,2015,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,2016,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
VNM,Viet Nam,2017,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,South-Eastern Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,1980,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,1981,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,1982,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,1983,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,1984,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,1985,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,1986,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,1987,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,1988,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,1989,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,1990,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,1991,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,1992,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,1993,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,1994,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,1995,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
ARM,Armenia,1996,0.0,GN1,GGGI REFERENCE,Share patent publications in environmental technology to total patents(Percent),https://www3.wipo.int/ipstats/index.htm?tab=patent,WIPO statistics database. Last updated: December 2018,Western Asia,Asia,Full Indicator,Green Economic Opportunities
